# Au,Cu,Pt
0.3636,0.3220,0.3144
0.3698,0.3208,0.3094
0.3712,0.3182,0.3106
0.3674,0.3182,0.3144
0.3712,0.3144,0.3144
0.3664,0.3168,0.3168
0.3664,0.3168,0.3168
0.3692,0.3154,0.3154
0.3707,0.3127,0.3166
0.3692,0.3154,0.3154
0.3692,0.3192,0.3116
0.3643,0.3217,0.3140
0.3672,0.3242,0.3086
0.3672,0.3242,0.3086
0.3647,0.3255,0.3098
0.3715,0.3202,0.3083
0.3715,0.3202,0.3083
0.3740,0.3089,0.3171
0.3729,0.3074,0.3197
0.3745,0.3045,0.3210
0.3760,0.3099,0.3141
0.3760,0.3099,0.3141
0.3760,0.3099,0.3141
0.3770,0.3074,0.3156
0.3811,0.2992,0.3197
0.3786,0.3004,0.3210
0.3760,0.3017,0.3223
0.3750,0.3000,0.3250
0.3691,0.2961,0.3348
0.3739,0.2913,0.3348
0.3799,0.2926,0.3275
0.3833,0.2863,0.3304
0.3805,0.2876,0.3319
0.3795,0.2902,0.3303
0.3767,0.2915,0.3318
0.3756,0.2896,0.3348
0.3692,0.2850,0.3458
0.3649,0.2891,0.3460
0.3667,0.2905,0.3428
0.3623,0.2899,0.3478
0.3641,0.2913,0.3446
0.3659,0.2829,0.3512
0.3645,0.2808,0.3547
0.3663,0.2822,0.3515
0.3682,0.2836,0.3482
0.3682,0.2786,0.3532
0.3711,0.2629,0.3660
0.3770,0.2565,0.3665
0.3789,0.2579,0.3632
0.3789,0.2579,0.3632
0.3757,0.2592,0.3651
0.3757,0.2592,0.3651
0.3743,0.2620,0.3637
0.3743,0.2620,0.3637
0.3743,0.2620,0.3637
0.3750,0.2554,0.3696
0.3771,0.2568,0.3661
0.3825,0.2514,0.3661
0.3880,0.2459,0.3661
0.3921,0.2386,0.3693
0.3934,0.2350,0.3716
0.3867,0.2376,0.3757
0.3923,0.2320,0.3757
0.3966,0.2235,0.3799
0.3966,0.2235,0.3799
0.3896,0.2209,0.3895
0.3824,0.2235,0.3941
0.3804,0.2147,0.4049
0.3750,0.2125,0.4125
0.3774,0.2138,0.4088
0.3758,0.2166,0.4076
0.3718,0.2179,0.4103
0.3742,0.2129,0.4129
0.3701,0.2143,0.4156
0.3806,0.2065,0.4129
0.3871,0.2000,0.4129
0.3871,0.2000,0.4129
0.3871,0.1935,0.4194
0.3924,0.1835,0.4241
0.3949,0.1783,0.4268
0.3861,0.1772,0.4367
0.3937,0.1688,0.4375
0.3899,0.1698,0.4403
0.3962,0.1635,0.4403
0.4013,0.1579,0.4408
0.3949,0.1529,0.4522
0.3910,0.1539,0.4551
0.3910,0.1474,0.4616
0.3936,0.1419,0.4645
0.3896,0.1364,0.4740
0.3922,0.1307,0.4771
0.3974,0.1192,0.4834
0.4000,0.1200,0.4800
0.4013,0.1184,0.4803
0.4013,0.1184,0.4803
0.3934,0.1133,0.4933
0.3919,0.1081,0.5000
0.3946,0.1020,0.5034
0.3973,0.1027,0.5000
0.4000,0.1034,0.4966
0.4056,0.0979,0.4965
0.4126,0.0909,0.4965
0.4265,0.0735,0.5000
0.4114,0.0851,0.5035
0.4114,0.0780,0.5106
0.4143,0.0714,0.5143
0.4101,0.0719,0.5180
0.4101,0.0719,0.5180
0.4131,0.0652,0.5217
0.4131,0.0507,0.5362
0.4101,0.0503,0.5396
0.4191,0.0368,0.5441
0.4161,0.0365,0.5474
0.4222,0.0296,0.5482
0.4222,0.0296,0.5482
0.4318,0.0227,0.5455
0.4480,0.0160,0.5360
0.4480,0.0160,0.5360
0.4436,0.0161,0.5403
0.4436,0.0161,0.5403
0.4472,0.0081,0.5447
0.4471,0.0163,0.5366
0.4553,0.0081,0.5366
0.4640,0.0080,0.5280
0.4646,0.0079,0.5275
0.4609,0.0078,0.5313
0.4793,0.0000,0.5207
0.4750,0.0000,0.5250
0.4746,0.0000,0.5254
0.4750,0.0083,0.5167
0.4790,0.0000,0.5210
0.4790,0.0000,0.5210
0.4790,0.0000,0.5210
0.4746,0.0000,0.5254
0.4741,0.0000,0.5259
0.4741,0.0000,0.5259
0.4828,0.0000,0.5172
0.4825,0.0000,0.5175
0.4870,0.0000,0.5130
0.4867,0.0000,0.5133
0.4737,0.0088,0.5175
0.4779,0.0000,0.5221
